"id","fid","y_stacking_01","y_stacking_nn","y_cv","y_stacking","y_average","D_stacking_01","D_stacking_nn","D_cv","D_stacking","D_average","Z_stacking_01","Z_stacking_nn","Z_cv","Z_stacking","Z_average"
265,1,0.00247603585721112,-0.155579633080682,0.0400942287126966,-0.392288137546546,-0.249292632479903,0.0877045142065302,0.685096114282599,0.0324427828274203,0.235056949648705,0.476576119079161,-0.537907150444207,-0.432747889842735,0.23328740559832,-0.581543950901751,0.370280885734764
266,1,0.0908221018015301,-0.0822333097536809,0.46689153401328,0.288154673124327,-0.595935576718864,2.4145550373199,3.3599600752619,1.76376462443577,3.54411315453301,3.71445585508064,-1.1849254426285,-0.873625781312121,-0.813969056523375,-1.12882912148324,0.530520172931388
267,1,-0.375371364635971,-0.544508781886234,-0.173759717377976,-0.602759973373973,-0.868813505128822,0.927306094541883,1.57122837405425,1.31476628162961,2.35105287725411,1.54557174524036,-0.0693134242124884,-0.145649289405569,1.14306709771958,0.650446976851567,0.282769505706709
268,1,0.71897148715194,0.567697202219727,0.457489108003674,1.25904180638024,1.01092630661696,-2.27042780640694,-1.53462254647973,-2.4745351553612,-0.972210302119496,-3.42885902955019,1.29485521783892,1.46793064849924,1.37818873761623,2.31720685530641,0.386642320076907
269,1,0.857723155195125,0.707380702014341,0.788296297968508,0.708407240605943,0.907508700198549,-4.08182391206276,-3.07091659917019,-3.50659192808301,-3.4056885379594,-3.27248990812119,-0.41491053746647,-0.0840438786964341,0.932644150476648,0.680268183510449,0.213708711137386
270,2,-1.90867508986711,-2.01956600755451,-2.06469586361466,-1.69157250795188,-1.64949007611801,-1.96860715998459,-1.37154507433564,-1.46209639558593,-1.29997443388456,-2.516711294125,-0.900779537220521,-0.69726199465503,-0.216100936168525,-1.94166175561548,0.177631217248523
271,1,-0.657434000744163,-0.785062272510626,-0.889400863729087,-0.650495163786625,-0.340106419659934,-2.53121706020682,-2.07767007337217,-2.6294656887598,-2.49140722638061,-2.33679398847956,0.179332007324803,0.271815592858218,0.224646373172346,0.325701872214243,0.751377269019065
272,2,-1.07163730735173,-1.1991644177498,-1.26459503318433,-0.803274884700442,-0.800367693415223,-9.104945325152,-7.78799209980028,-8.07067106666137,-9.13562137254319,-10.3400295702813,4.09476390507677,3.93150438930094,6.78753564488108,4.8606104800924,0.0544193642407826
273,1,-0.286047632957417,-0.430115899935531,-0.353200379098799,-0.515168483799656,-0.34150165238759,0.0470687487331807,0.158887467759991,-0.283018268263197,-0.0237316392504034,-1.93800277028309,-0.027250843711462,0.0426458599467869,-0.0600260809739881,0.549552175438365,-1.74730643955985
274,2,0.480189841635533,0.364519061676348,0.376140052520864,0.508619355204989,0.580046363079808,-0.885557472587573,-0.243533174358577,-0.864350670238771,0.327415018758376,-1.84454630867085,-0.35290699917886,-0.163566880956807,0.284266501685664,0.344150398192236,-1.29771739734087
275,2,0.816950424050658,0.698671886411728,0.772654927039957,0.765558611542081,0.786023894282023,0.186410728350056,0.976318160008109,0.292595918106649,1.86847275749631,0.0844428521622742,-0.506815167126273,-0.163000019605263,0.245139135079274,0.771376349064399,-1.45660719554986
276,2,-0.7406897070853,-0.873265992679761,-0.672063958484276,-1.07548589498118,-1.10740869784528,-0.0300879395989746,0.639095529476139,0.0398548683381126,0.172039046592724,-1.06296225375951,-1.20481211569589,-1.0775270946621,-0.605242973586863,-1.67363794216643,-1.27251008206779
277,1,1.21106779423737,1.06651280725581,1.25551565796044,1.45607078204568,0.893630159933973,4.9992065757531,5.02701296067947,4.1392432479556,5.05769140337249,5.49143480495468,-1.28320521890154,-0.69207034123747,-2.04986145575135,-3.51393769340972,1.0528212491565
278,2,-0.353503399919711,-0.482604244567033,-0.421125612405996,-0.570062195020175,-0.435453599978136,7.30176960202701,8.15615093816868,7.31908296106911,6.39044674875612,6.88497025328715,-1.42282631018725,-1.01456244031787,-0.883571837952008,-2.79493328853419,-0.590149750027267
279,2,2.10652587672006,1.97581859395286,2.04688414343888,1.74823186060753,2.16353750615398,-1.57602259979263,-1.13259494319461,-1.67291099363952,-1.45318704776347,-2.39065651088911,-1.14127817267927,-1.01543885588071,-0.345974060681309,-0.388871177676501,-2.63720612515468
280,2,1.06346945433802,0.949877085419194,0.86427078357412,1.02268665199226,1.3527238698966,-0.883047124317156,-0.563656982662616,-1.3208940360539,-0.567478909162197,-2.37085414175756,-0.712823875166491,-0.693226790268261,-0.44388680686288,-0.316414736066183,-1.92979442935621
281,2,1.35005262726901,1.219059738485,1.35887942248077,1.51947561227415,1.07102916326427,-3.17711184673291,-2.74721318174787,-2.94588685628443,-1.62747970538865,-4.84033909086711,-1.14446253632745,-1.15978810932935,-0.369882481585895,-0.580241034094672,-1.60726274077397
282,2,0.675295458846919,0.56631412810621,0.500672079275883,0.841830783988746,1.00026389752751,-0.413057143231152,0.0895378476610285,-0.46861338731982,0.986950179701671,-1.19182004615525,-0.707176153011702,-0.620811129447673,-0.171735401843534,0.0427651233677535,-1.54240792015671
283,2,1.68107838033397,1.56515843746959,1.58865892075879,1.70927076681368,1.7748104694078,-0.195829175618343,0.4635830689429,-0.103293729048154,1.03928147382119,-0.370581199251586,-0.598593609148434,-0.372459163102897,0.137240460603103,0.233909370166761,-1.46392213151062
284,2,0.531415015139211,0.382239752702936,0.402415452938572,0.474489645284822,0.627557045167856,-0.5290173383009,0.390159699020478,-0.0315438149760148,0.809372400846254,-3.04941722737539,-1.88264250795833,-1.54620823342519,-0.86064464961734,-1.67388014798882,-2.0251046875512
285,1,-0.745715463140731,-0.898592863999254,-1.03902377242164,-0.601417282502495,-0.411459117520597,-3.94699518205111,-2.85533720979855,-2.68355387619624,-2.51983228568504,-2.46753760059839,-3.23009621502163,-2.47558647340426,-1.34885115932317,-2.71435548112322,-1.74428110734508
286,2,0.964562991213058,0.852177311285705,0.760560717365372,1.14996665172896,1.26108024961303,-1.14589468223371,-0.804623724812946,-0.954855279927993,-0.454065641310506,-2.17112619868998,-1.39793520505521,-1.33910954086646,-0.514061432259261,-1.75419767299206,-1.04744214515837
287,2,-0.926092469517755,-1.06079655202195,-0.767316482519433,-1.1579907950241,-1.56501325051994,-3.89108974681041,-2.72348632086656,-3.62570113120362,-2.50202696651364,-5.66912530074861,-1.67879343067582,-0.926541397577534,-0.986750455874301,-2.24398125175877,-0.77284463664034
288,1,-0.0101815692098892,-0.142776200949871,-0.148904494755834,-0.181887485252321,0.117851088819076,-1.69932848730822,-1.11624707664775,-1.46200652589529,-1.68022512113684,-1.94528493592726,-1.31250062915261,-0.787644148489564,-0.548894465889513,-1.79831072627355,-0.60937244057254
289,1,-2.10006185505118,-2.2431210669117,-2.01989881231842,-2.48160791303366,-2.32895534310714,-1.75296324214236,-1.35743428982468,-1.4977915965195,-1.31166539205185,-2.16498024505021,-1.26347834262053,-0.849354114019127,-0.480529666256409,-1.25283727240588,-0.447145959697053
290,2,2.16581949947672,2.03618270706975,2.08646987681249,1.73502093812079,2.26258532159982,-2.26676960009427,-1.81880379935068,-2.08858679926246,-0.837495184338954,-2.75626487734128,-1.88964311142852,-1.74568355908109,-1.09792219810383,-2.45114785275338,-1.46740843857625
291,1,1.19204006120116,1.04810164844637,1.06583724340502,1.53650337714356,1.22537433342261,-1.75597165514733,-1.48041555674764,-1.78746879896962,-0.354892602890709,-2.51673285792316,-2.08756184311398,-1.7731322609087,-0.705554256613146,-1.1766390041584,-1.54419662286319
292,2,2.23207999468704,2.09453508598233,2.47523420480463,1.82077159628862,1.45803425615181,-0.75546702021612,-0.199592099074035,-0.860873611479655,0.0724083463880651,-0.74022908045345,-1.2644084670026,-1.02845143150693,-0.550066449846697,-2.13655001953453,-0.600875178800661
293,2,2.09135151594712,1.95965805388995,2.09925812187938,1.53141069277943,1.97039657171729,-0.652187515940517,-0.343328099887346,-0.70960201449555,0.592048807910911,-1.7065037139015,-1.43267745536224,-1.4207434659926,-0.909677622751639,-2.3469585686755,-1.24864040678291
294,1,1.30055543272047,1.16782285231286,1.10090813130303,1.37963192378749,1.46200713974151,0.106869581154776,0.224060500679014,0.157237419953189,0.75887334545806,-0.879841414418213,-0.71595084525957,-0.451226408031113,0.120532303883211,-1.37650340953929,-0.111846454384928
295,2,1.20833186235925,1.06134931633106,1.36903559370968,1.43198566610005,0.657758623916012,-9.20623061364077,-7.72172127719085,-8.04828474624095,-10.5013469374084,-8.1534552876857,-0.276758355242464,-0.308900952943745,1.73101088974356,-0.410341101171294,-0.921745088542533
296,1,-0.694235287100352,-0.857496430078253,-0.658469474020884,-0.728528929865805,-0.920082969241858,-8.85034654543072,-6.09537525920619,-9.04728472558141,-8.0184017799475,-6.73365226597235,-0.720897482342554,0.55440422777421,-0.270393514676233,-0.396499622659132,0.741095102050817
297,2,-0.322547698504522,-0.449744572229801,-0.486076882106277,-0.396775743016067,-0.0485614205781868,-2.67568019720545,-1.1187477492224,-1.60806457863626,-2.69019287444668,-3.95712964770454,2.60778671844302,2.7752743834391,4.18578297352551,3.1383755795466,-0.267564842529058
298,1,0.293921127776488,0.13763651270793,0.175619714290642,0.909641277454073,0.14151358409246,0.765956710286893,2.00302320422526,1.75405747274385,2.39836815350322,0.0502220578859038,-0.913403561317452,-1.00948561714743,0.228741299719356,-2.34625240604326,-0.633108614549013
299,1,0.307658248952273,0.162233329138696,0.278592604199086,0.54572158535881,0.222063157568423,-2.54967877792673,-2.30570771084174,-2.35109233254322,-1.7917556362205,-3.59149657047092,-1.74812389903809,-1.4868110767448,-0.198182651892536,-1.60329299096547,-1.53192582521504
300,1,1.33985476012293,1.19323136015672,1.465560484109,-0.671301180112827,1.02331671432724,-4.96850032997741,-4.71407815242396,-7.21966533258296,-5.77105787674001,-2.18064678397294,-5.04152945931339,-4.11983544625463,-6.00460661515944,-7.25056088416683,-0.0937337215897802
301,1,-0.103229619264799,-0.242893342646855,-0.20849389780929,0.0729229807493343,-0.0759445589685672,0.763773691751506,0.87988582823529,1.03942813714466,1.39537547055001,-0.497673431653052,-1.08802681286392,-0.772493011640933,0.0230363684190653,-1.76764771794929,-0.189971796479236
302,2,-0.584212108705175,-0.702397503879491,-0.653000792964177,-0.588041768529932,-0.613415951121944,-0.577042479722876,-0.0673319663322722,-0.727058425678813,-0.0589286612686308,-1.78207018959132,-0.809460421649451,-0.606882273080236,-0.167650235266955,-0.0370671694201015,-1.90273561770344
303,1,1.85000734226635,1.69818429948516,1.9794598234538,1.66729996227479,1.59341934190676,-3.48306134121903,-3.85080523639618,-3.8010826770799,-3.65698328869171,-4.58388196292668,-1.10946224487392,-0.95634134982221,-1.08484849460395,-0.728515263119856,-0.439477965080275
304,1,0.850045397242869,0.710413743032937,0.801587006505529,1.13784361064471,0.761904061303206,-1.86986986346622,-1.70150405229107,-1.82801501644172,-1.36668353590305,-2.00970687407907,-0.656907127403057,-0.14190607576008,-0.383751827841941,1.04810581370707,-0.476782620118396
305,2,-0.58690865174231,-0.718621337234298,-0.592856289268377,-0.91417792362669,-0.788485954113642,-0.839833599010799,-0.149056625053255,-0.407010617559996,-1.27696577059714,-1.786003076874,-1.61202255124337,-1.44218735144671,-0.574036106025561,-3.10712659631594,-0.47067926228342
306,2,1.36576653294394,1.25032703076529,1.21894384432071,1.45691311692561,1.49718829291359,-1.66384069201854,-1.02664547971627,-1.58162356023416,-0.775552084968001,-2.23044036523274,-1.88942375873726,-1.53398999111293,-1.12419730534457,-2.07520054171058,-1.06400829682964
307,1,-1.30374773581462,-1.46825205818569,-1.02652102942491,-2.10907386704338,-1.82160393838969,-4.48384677633584,-4.52487991782358,-4.61685985321767,-5.06347091264377,-5.06288293670129,-1.72325848469102,-1.53543105121802,-1.12143397166538,-2.43801305673156,0.0450298249092516
308,2,0.753023126174547,0.630183082329267,0.812334656401475,0.510168195081357,0.450971756769704,-0.728225836340143,0.0437032464153218,-0.733745098831266,0.482665856331331,-1.44105159527186,-0.793125154896484,-0.344769674467512,-0.182176229000808,-1.16804918370765,-0.603396521382396
309,2,0.492459497787043,0.368861929250345,0.462472370086538,0.377079790765717,0.415297303384372,-0.655761671801042,0.0055757090974744,-0.918058210710102,0.51435985680917,-1.44123568712768,-0.393197759174402,-0.27342843847001,-0.0286002058326176,-1.13696147733948,-0.0422270263100444
310,2,-0.018622337497213,-0.139679186545647,-0.0324791933330397,-0.053848297120819,-0.201804326243908,-0.578008247899798,-0.215973266625932,-0.972282612379034,-0.489211745434194,-2.15733005653892,-0.473153968933914,-0.419634613888943,-0.153035799655073,-0.291442057851169,-1.85481851279215
311,2,1.19865666778942,1.06813531823699,1.3764988105045,0.844487436457943,0.547693547411354,-1.15843102756239,-0.568358722267073,-0.994863912005822,-0.164619491820607,-1.3060530415149,-0.724074181392368,-0.509315410058848,0.367160671480435,0.371344330296516,-1.62128479562081
312,2,-0.447562126690622,-0.560748835825679,-0.599478294366047,-0.490115865593331,-0.246588337074521,-0.325283259579773,0.165063732044134,-0.536600659967798,-0.0496596441619479,-1.23946609690608,-1.10293492099115,-0.921289450683928,-0.479022222654985,-0.487236435418021,-1.96859045108686
313,2,0.316898946359721,0.202086944389699,0.186568108144566,0.347760905163669,0.526296119195803,-1.22095392217924,-0.47051334344571,-1.71073499092086,0.024228999948539,-1.66900921834012,-0.0724267318796876,0.142615807034481,0.16853171360018,0.591307721907549,-0.963110030198939
314,2,0.25074346055677,0.125012935586673,0.0509604542094504,0.141997262675634,0.482577493842408,-5.74848390581306,-5.11477821327863,-5.65392831175276,-6.97744499890916,-6.0767303391675,-2.69140168805307,-2.72739139987292,-1.62811259392558,-4.73794664515306,-0.790991215542633
315,1,1.54432996860583,1.3716726921997,1.71229999540639,1.60372082612916,1.09918028124195,-2.59259932624784,-1.57674671005678,-1.73001121238071,0.324869505612304,-1.4879529406498,-1.86126371689055,-1.50560938972445,-0.200895077597906,-0.0550028605699255,-0.917681192725139
316,2,-0.101318684885563,-0.231618062088781,-0.192188738627364,0.0612643249132514,0.00712667997828387,-1.20654296558407,-0.769912028964455,-1.44005471236092,0.885878755522194,-1.89347018144724,0.264006338011424,0.186282925881963,0.636884801531914,0.881463359199574,-0.757633911973872
317,2,-0.256314950656439,-0.391320499312699,-0.453222157125752,-0.482685087153101,-0.028260906514058,-0.77431382244988,-0.460939430095225,-0.641997663318052,-0.821495015437455,-1.09072921404423,-0.730114429131224,-0.787626511115381,-0.114932469226232,0.0986879884034719,-0.984505997793859
318,1,-0.575957003203841,-0.725521776061228,-0.954410084221939,-0.838261200609578,-0.201151404036005,-0.0249269196654565,0.545738104976452,-0.435433758571486,0.817418930570833,-0.957817629614565,0.815292896881998,0.782382954352844,0.826258979742785,1.41579577334697,-0.279694498870604
319,1,-0.0213156605011076,-0.187007881904224,0.0578754927973053,-0.135907223754212,-0.211774291880348,-1.8548804584046,-1.20568353649599,-0.79583359654311,-0.616208978224135,-1.00969102669519,-1.18332514042774,-0.992817047768713,0.169587280694987,-0.269457224328759,-1.01834556709506
320,2,-2.71505602926903,-2.84720791535644,-2.73551039863806,-3.0508707804199,-2.76524273740411,7.63664929273607,8.43481533513213,7.92642253107563,8.41257881231275,8.31042348791365,-0.737935336915875,-0.453231333474964,-1.02135183534824,-1.35062806797874,1.5501638721849
321,2,-0.274504311353498,-0.427734687332073,-0.027257731938489,-1.09940052824903,-1.11996393106964,8.2675044242561,8.95800445508935,7.72518934818718,5.30401480162978,9.06497073827757,-1.09578541264952,-0.831661176754775,-1.39914553837095,-3.26707745637013,2.15296612374606
322,2,-0.422780045564476,-0.579860087693758,-0.487599295287072,-0.376830365413756,-0.559372423226439,2.29146553436352,4.33748004369147,2.40955153132792,4.68407000403971,3.02696149574437,1.65298608029631,2.16735655220034,3.40811756918064,3.88795424381552,-0.863174943884406
323,2,-0.823603077261895,-0.975390737903517,-0.682126905880439,-0.875451248702372,-1.33959380287692,2.13056131755266,5.02485116329295,0.558057038577505,0.377555714654235,8.75563017074703,-2.61628110929822,-1.56564752966829,-2.8556830561471,-3.16867184047008,0.566246914399535
324,2,0.300976707208666,0.168304911391727,0.133401251249922,0.00474999374322493,0.521188914764151,-1.88895905998121,-1.24325833226643,-1.42947732324102,-1.5024029845902,-0.978140550843574,-1.23263934346,-1.03861111627205,-0.317986664376531,-1.28072546439231,-0.864672889353602
325,2,-3.03622379986608,-3.16629409882677,-3.14417951385621,-3.62785259160419,-2.90180008273667,2.64216966577566,3.29356288748772,2.6294283547331,3.3261698265455,2.08134614280101,0.152234364257873,0.334872166782231,0.751810018216765,0.150232762917814,-0.288940585091383
326,1,-1.62612498629706,-1.77896538271198,-1.9264925463742,-1.80353212115996,-1.34907966454622,2.73287225990051,3.64834202435693,3.67192289054137,3.81857851655422,3.64038302431798,-1.37400649469815,-0.940293562984365,0.352128847700976,-0.626671506430516,-0.65138063077145
327,1,-0.126763430909385,-0.319445295546435,-0.000868715539342091,-0.344488889278459,-0.642746706579175,6.78437580995668,8.49347115442299,5.25750279298175,7.64685155740492,9.26120674125211,-1.38981651619619,-0.511687588212563,-0.314139740562545,-0.372483894041086,0.25983692857799
328,1,-2.65184178873782,-2.81121709025325,-2.68869636869208,-3.0244314832583,-2.8292798204857,-1.54686630118258,-0.958118176284104,-1.99537808815436,-1.383541465744,-1.67422111912177,0.150443344645411,0.177620944196503,0.416182486495887,0.460211073379574,0.0653909056038335
329,2,-0.607337945015992,-0.760528868083373,-0.256409322152253,-1.03575420055286,-1.68653855701422,-0.252730428534868,0.681345882384178,-0.225624295410817,0.69592505338411,0.404384317498847,-1.18458526428229,-0.821209756341821,-0.540636715581565,-1.51997995336001,-0.570052745175458
330,1,-0.880179752470506,-1.04196169542557,-0.963497711954491,-1.30090840049657,-0.950011334862887,0.439657345654957,1.13078435655104,0.717319050175659,1.04055311897668,0.262968450327221,-0.367519203792996,-0.166745874684235,0.217838822718009,0.042011950074996,-0.653248885022562
331,2,0.507252586250852,0.383812666564328,0.232394294904712,0.575640320390821,0.990678673731668,-1.0097100010421,-0.478511304827308,-0.720533798397804,-0.646489259739168,-1.04636699263253,-0.781150370118173,-0.616867642833442,0.0132451171470871,-0.369864596967723,-1.49612506065045
332,2,1.46904872030122,1.32312760176559,1.5872613402059,1.47409741224215,0.885605452126259,-2.64786912371109,-2.13820764861941,-2.41609164707264,-1.14110284806617,-1.75591358698824,-1.60446535712492,-1.52429930458181,-1.10516309986533,-0.84303910236972,-1.70363334684792
333,2,1.57580958418945,1.42890965742409,1.72695094007771,1.41519417396131,0.994386822785283,-2.52747809020352,-1.7162992220208,-2.41495572986469,-1.15406606035316,-1.59869174751233,-2.06609044699612,-1.69157363916085,-1.67915887718343,-1.52434552257995,-1.47970972579754
334,2,0.341344462910822,0.191302994952327,0.567585145756732,0.233632660607098,-0.415739642972598,-3.22664678783796,-2.03685516242536,-2.66004110165698,-1.94214049499173,-2.14495295957365,-2.76394993743734,-2.06536049951112,-1.99606230733656,-2.8423636928704,-1.31361578714476
335,1,1.92095185426586,1.76477849650391,1.66147223014771,2.59129431790515,1.95057353581703,-1.74329478093444,-0.937137736444399,-0.954252422568933,-1.62492631963322,-1.53096231837093,-1.02324897523558,-0.740418349591083,0.417671711856223,0.128077930003279,-0.818463089434836
336,1,-0.174854419795742,-0.329267474988287,-0.407909540142075,-0.328182179855093,-0.00193729701713163,0.418090601067901,1.23755161301676,0.927552591295738,1.82137962869679,0.891908137528403,-0.670625334858968,-0.356137461487188,0.0384512225843494,0.151757870915449,-0.282083793147831
337,1,-0.00590591317356015,-0.169442148322141,0.0661420580758776,-0.406302633623485,-0.375513130568197,0.200955723800849,0.866524365485513,0.130026172942971,0.695142484306943,0.188521081309368,-0.387358219997557,-0.19002679084492,0.306146031424815,0.585149633162323,-0.14248628602517
338,2,-0.0520545867323587,-0.205670485653588,-0.257392714490722,-0.193526215115766,0.123866399834641,-4.91556805078641,-4.30075296077114,-5.28669140407793,-2.65706223087305,-6.58325782951901,-1.25709243545436,-1.5410436668875,-1.86596641249147,-0.14947486809284,-2.38297701230582
339,1,0.294903584463825,0.113282350921873,0.247989166747079,0.113601866332743,0.157369966347321,-7.60339340718579,-4.99131821376652,-8.03921847235071,-5.59784273598659,-5.24407389941497,-2.31160219550882,-1.36464778072894,-1.63006590848702,-2.338532372482,-0.445014527590011
340,1,0.354385826065597,0.202017483043234,0.220417876874443,-0.0378414399464031,0.404187718373009,-2.32762946918737,-1.71773379400399,-2.27572210288952,-2.37549170633811,-2.83973607038843,2.32105316757352,2.17808662690625,1.56405333667583,2.50187216425795,1.54561571934118
341,2,1.32149970712639,1.18774145074714,1.53922551655933,1.03997800346604,0.718350067270213,-3.21979683739493,-2.68777383587387,-3.27716445930764,-3.49205798237086,-2.94017334094553,0.821527629856202,0.747992447339474,0.258401664355667,0.297607113242449,1.62403994088358
342,1,0.478924827276833,0.332558403746512,0.379079813667915,0.721358970854398,0.444933269638597,-2.59980089180631,-2.03141227416752,-2.88621440728465,-2.39179418215679,-2.34639631466514,2.42760176017936,2.04939459771744,2.0449945743281,3.41648898917841,1.99877554249789
343,1,-0.575779888441751,-0.709639680967126,-0.54548105160364,-0.748727824621119,-0.618047702098006,-2.33372433385287,-1.5037044888069,-2.09306027392613,-2.98744821468093,-1.69992538325551,3.11171542067407,2.93419400947656,2.75070228405438,2.50205828356216,2.73111295949868
344,1,-0.020898786533782,-0.18125213613772,0.00622873115420042,-0.0649307892107789,-0.210798970791324,0.658182169910122,0.952418703374375,0.502354966021006,1.41719241801334,-0.889020635289043,-1.01382851905379,-0.799095025790679,-0.487729658131038,-0.540639057707042,-2.98964048970974
345,2,0.104900685417197,-0.0154140182867604,0.0623576490819975,0.155623718825171,-0.0467684372104458,-1.25881352209116,-0.704026798390132,-1.51580804234554,-0.167940020918051,-1.99557716981323,-1.23505600416776,-1.00781466231991,-1.45435044678733,-0.687075570330346,-1.53991654312702
346,2,0.327507282202035,0.218137243440205,0.241633512572437,0.025059668981501,0.486329497039301,-0.0278290936623433,0.537670914211125,-0.109054693739369,0.127776901364517,-0.282740998292078,-0.27757873643034,-0.104246089377869,-0.133117840580026,-0.308136629317996,-1.28507141515831
347,1,-0.242576781319846,-0.371376238859052,-0.466084341151306,-0.163981250197067,-0.0211151124387206,-0.20610960486192,0.0358269266446616,-0.176326359561324,0.605410602735535,-0.715604465461531,-0.536413207612455,-0.214675140494432,-0.148546322683179,0.172184855686963,-1.29631787894552
348,1,0.459000101528851,0.315801727268012,0.503838542333695,0.859423763259656,0.158647194650602,0.428906196516433,0.790491676645177,0.185643164295076,0.787748118088027,0.0710179230676413,-0.158495091946204,0.443882146366937,0.379496860401238,1.19483412185983,-0.77319510936224
349,2,-0.957093328519575,-1.08635124164899,-0.773244748863916,-1.25056502894654,-1.55859462726196,0.988778541624407,1.82094120638677,1.23757505449319,1.76986363436747,0.422423976984216,-0.47068101637945,-0.221011299914874,-0.247386315438964,-0.620548312517794,-0.638425481453979
350,2,-1.10764557782908,-1.22892295640753,-1.37199444691245,-1.18610058777509,-0.574967452119441,-2.41123671444463,-1.01519615678779,-1.43076663913323,-3.3769184448213,-3.44233015453556,-0.304848995424987,0.0224680547909237,-0.197915829464815,0.124633627821257,-1.66423351092426
351,1,1.54099995925629,1.38739819690392,1.50662466788827,1.0861111402883,1.37521985368172,-2.64271105546075,-1.35938127049657,-2.08158337968448,-1.91627437093702,-3.61775685937668,-0.241589811979864,0.0466554116818436,-0.220490867153426,0.248603303907373,-2.18373992282694
352,2,-0.109691036667657,-0.237145328486656,-0.282407549314595,-0.208816995001149,0.126239346958458,-0.408344358062983,0.959016110600263,0.595275555045671,-1.79297500427552,-1.50173675155086,-0.371249772545095,-0.0801613430881574,-0.0160279626981819,-0.371561391944965,-1.71628960940898
353,2,1.43117900877049,1.30515508266307,1.30772857430371,0.985063245616737,1.66353427190525,-1.55963702487836,-1.2801651252302,-1.63017420367608,-1.42280226291111,-2.41674060202307,-0.807814049078768,-0.863838756358469,-0.626076788172067,-0.666936105622932,-2.22957384641172
354,2,1.90534771654608,1.77345455053091,1.75949613794054,1.48640080686032,2.10233232329509,-0.99054011496018,-0.354631754875432,-0.84756592778001,-0.504951213272474,-1.84781727967334,-0.903748209143753,-0.607589355624212,-0.604498722461491,-0.679970118553838,-2.15264890890251
355,1,1.38624905081407,1.22684902940546,1.35773609644675,1.26291907385551,1.20648460826925,-2.19008498364617,-0.760970240578176,-1.98279268271983,-1.96312510359861,-1.25395258537661,-3.96189522232479,-2.53518875162837,-2.74031772357921,-3.17073438272804,-3.39190297652109
356,2,0.4467031008828,0.331288936446464,0.31952053130201,0.392874652722709,0.563798078210619,-0.122770537517455,0.344732596960306,-0.330933064047215,0.43593609666777,-1.51877824963588,-0.131490128886131,-0.00388653022979923,-0.182784708645206,0.125486895509945,-1.3393444541239
357,1,1.16934616520454,1.03032495354761,1.14773058300746,1.18640546313977,1.1369013001647,-0.58536351310237,-0.331464895318331,-0.464777894121725,-0.215604173900542,-1.76213962584336,-0.543912283207108,-0.261404662935489,0.229485882271053,-0.187855199008753,-1.60251272720134
358,2,1.27793814895524,1.16303549303677,1.18737899868003,1.31987243834322,1.38474713206493,-0.202157627557535,0.450781025227307,-0.0226746194471747,0.905204776266453,-0.368017042380288,-0.0870803276442764,0.100967638345841,0.136583226011533,0.487873785645998,-0.972333469519944
359,1,0.911909316482896,0.739966666723999,0.929547908171877,0.834714179119125,0.679541770232349,-1.22198307226282,-0.215405503135461,-1.40298763189003,0.00953209749722461,-0.508297113660332,-3.97549781956932,-2.92484009204352,-2.67535495859951,-2.7271108221323,-2.51149113057511
360,1,1.27726763719281,1.12458561469696,1.54103710893342,1.06251306162843,0.864261398655326,-2.18547659442321,-2.14584678853181,-2.02240239606574,-2.63532171560374,-2.42078611182269,-0.174297690329391,0.0702882567352763,-0.621442146270484,-0.512494558632119,1.56576520574261
361,1,0.133144550921048,-0.0079706757422997,0.152954239830781,0.50216748010665,-0.0826940444496023,-1.74597524519183,-1.37162203634449,-1.59913606715373,-2.65496915757782,-1.39625509761672,-0.00752460437014868,0.566146859681917,-0.82823741712029,-1.0447252578253,1.67420243587416
362,2,0.551595723887868,0.421284041996637,0.533335426669784,0.491669280975771,0.480011430172532,-1.78350283465451,-1.18777316833176,-1.81086095789547,-0.710657518015124,-2.10680964168487,-0.492081395358953,-0.340500974567621,-0.923359304639987,-0.0895685167946585,-0.784990944432022
363,1,0.18016928206752,0.048544517844304,-0.218329978177214,-0.012344555082219,0.669229209046376,-0.141214220140062,-0.0141212649866489,-0.569082545822437,0.405222132595123,-2.22582689020105,1.01183872669254,0.930680947851607,-0.00461052050157562,0.953878540245501,0.0969838336946136
364,1,-0.0686201803417452,-0.208085003038529,-0.0501316483671079,-0.466124414651583,-0.206011810291966,-1.72214849578332,-1.25751545003696,-1.20481233059244,-0.710397154071807,-1.62158195836006,-0.384592345121835,-0.0926049618308387,-0.490921234889663,0.302695303128429,0.378376964282896
365,1,-0.258611822690833,-0.410456270735746,-0.022057068646359,-0.43634047909156,-0.626937707844491,-2.53251332943768,-2.50294998492366,-2.30724814424907,-2.86939538277659,-2.97768737492417,-0.181899418596766,0.0489197577091218,-0.580226403806739,-0.425534506047129,1.38300738933061
366,2,-0.578415361958429,-0.699520783091605,-0.615465129517746,-0.801734297147793,-0.614268139566345,-1.44477234165839,-0.799866596575525,-1.89459947584386,-0.375937401673408,-2.31071401506552,0.508110932140207,0.574262399374602,-0.657774982131899,-0.116712437526962,1.33941764891672
367,1,2.07924573636858,1.92172030725177,1.99824275873088,1.90072977514836,2.01350668941153,-1.89977451600304,-1.69013074646531,-2.16046249338196,-1.14633896612143,-2.91371229768993,-1.15146518082535,-1.09075536871864,-1.26048824566393,-1.50727285192942,-1.60901451180518
