"id","fid","y_mdl","D_mdl","Z_mdl"
472,2,-0.384523339463121,-1.68817704030248,-0.504757952635173
473,5,0.221035846632746,-2.06122137819332,0.719119917018771
474,2,-1.04825986092528,-3.28161961057351,0.41749688707926
475,5,0.378943935342988,0.626265051890483,1.39071588398751
476,3,-0.041429742023273,0.687546207997885,1.4465976395783
477,5,-0.257595852298795,-1.03417527002855,-2.65782720449695
478,2,-0.307932068228245,-2.30006433513332,-1.3055272968737
479,5,1.5003290880827,0.15470537298056,-0.979186710659396
480,4,0.217449462018929,0.523680554105358,-0.57529410954897
481,5,0.21047907416259,2.70135082856618,-0.910241287617072
482,3,-1.16425748972849,0.840002029493997,-0.742541386185396
483,1,0.0899551998671679,-0.449124968358956,-0.710314837303038
484,3,-0.0937712494475553,-2.68321957019398,1.24142726957177
485,5,1.25069524809516,-1.89236007113603,1.31029051997762
486,3,-0.375444613832896,-0.341304538080045,1.73899673813658
487,4,-0.810036936433906,-0.145354056117336,1.79611862091821
488,4,0.224504007388895,-3.15016756844127,-2.79968028669162
489,2,0.56053997958942,-3.60132462017503,-3.05598779558839
490,3,-0.227049731125635,-2.73070049332741,-1.23689648209548
491,2,-0.346293670387049,-0.423729911141259,-0.917943919094563
492,3,0.480109345558795,-1.84800941444078,-1.4045848266013
493,4,0.903587208568646,-1.03951921627459,-0.628332993128478
494,5,-1.64508626193726,4.37347225141579,1.34169037554418
495,5,-1.72409940557207,4.74313215098752,2.04163876156035
496,5,-0.759848031759316,3.00038303782444,0.875838827300467
497,1,-0.510381037342386,3.90564582755242,1.33742160012958
498,4,0.258207896827438,-8.11946033241779,0.954638691133397
499,1,-0.0987945269990576,-0.367988751331653,1.83286969483494
500,1,1.17819016185465,1.10729355679266,0.70747934420582
501,3,-0.968871024732718,0.044784022099325,1.29377573465415
502,1,-0.127176409389248,0.25718412823417,1.20116582539853
503,5,-0.203540663764123,-0.145967121417381,0.69440965067291
504,3,-0.720473281566083,3.25170965991693,1.02971237966428
505,4,-0.405779865817125,0.139498753392861,1.25866177294528
506,4,1.26649075915028,-0.626859980699114,0.59063922929551
507,1,-1.19023465891248,-0.626676251296138,1.27226067497502
508,2,-1.44957000156262,-2.05914960807741,1.20245505294902
509,5,-1.02834008951762,0.813169212060195,1.35598943643691
510,1,-3.7715276994815,10.2144820569914,2.21221888740051
511,5,-1.52165915731024,6.85411272066384,1.47024869695041
512,5,-0.11494961140526,6.93891311082453,0.616841760195708
513,4,-1.1894864880712,5.18622963695245,1.10239138587498
514,1,-2.35882090094842,11.4032326041424,2.24939594883438
515,1,-1.14557042819322,-0.103359027100981,1.13998547869946
516,5,-1.17247277658205,1.21761951138241,1.51995124592719
517,2,-2.2640341779117,6.10516729957845,1.28997982240396
518,3,-0.448688773006328,7.25873259975469,0.829114601213565
519,2,-3.09706010003701,-0.642073795649791,1.74453968315913
520,3,-1.69954496258492,3.59385915804127,1.94616589206639
521,1,0.369125959729158,-2.30132877460745,0.843878500826561
522,5,1.64538335193285,-0.426014016019082,0.728962671905265
523,1,0.129219047379889,0.143094860333366,1.1853597038594
524,1,1.06493049639913,0.264248186266131,1.22106253558534
525,1,-1.57174728091691,1.57423628674942,1.46009928258563
526,4,0.250523164243947,-1.4484867382392,0.245181464653962
527,1,-0.521920108933331,2.48991645125925,1.018316478539
528,1,0.865257041560561,1.89102384196162,0.442274170646387
529,4,-1.07767005443529,3.03473580789377,0.466623538193486
530,4,-1.45081733795375,3.050528603862,2.2055906305561
531,2,-1.52456532488683,5.10259287547766,2.4713248504847
532,5,-0.130332741375629,-2.28718739261067,1.0906131485976
533,1,0.510084525796612,-2.85183940859964,1.65050469216171
534,3,0.148742602965051,-3.18223070159655,1.57967614169206
535,3,-1.27999231741005,-0.289260778962513,2.6174342434192
536,3,-0.35249361174126,-1.85014494723462,-2.7810319384493
537,3,0.392663484353014,-2.57565130940252,-1.45630315764014
538,4,0.835977779560441,0.0523690948169886,-0.99677445082061
539,3,0.30897277792749,1.22636020328439,-0.92930418246699
540,3,0.167414641135756,1.9179457328085,-0.725221539396884
541,5,-1.73796459527671,2.69881068604666,-0.584538484071537
542,5,0.765512100026363,0.456820729388333,-2.09158740514479
543,4,0.173209339545228,-1.48393868226254,-1.534436450002
544,2,1.62722301947176,-2.45489300505106,-3.79642437992334
545,2,0.365310061402349,-2.30880145680126,-2.92937531778579
546,5,1.16482174459133,-2.13134634368509,-1.31558460094573
547,2,0.45504661849254,-2.1965586453811,-2.81824838381359
548,2,0.780068120263131,-0.911009032306217,-1.02371251791114
549,1,0.769706911455605,-1.45096708456029,-1.37152535572208
550,1,0.911832052047584,-0.153514710371651,-0.707423504765327
551,3,0.944532072140148,-1.30987727548926,-2.61523858532579
552,1,0.212300639612395,-2.61924185060158,1.415387464094
553,3,1.13414287297872,-5.54888969827144,1.64144608464427
554,4,0.126960077813447,-0.562900718167936,-0.618513314235735
555,3,0.829823012511657,-2.39472933319887,1.31114119693732
556,4,-0.578209832050161,-0.207051011065802,1.6970072483626
557,3,-1.09732141922514,-0.810041152600965,1.73629480558713
558,3,-0.570808333924643,-2.17592411772601,1.48431173157002
559,2,1.24663983369763,-2.20914770318454,-0.957275290120824
560,1,0.7579005063222,-2.5794590405633,0.0136050329016868
561,2,1.02247898658233,-1.99646292609877,-0.601526246844846
562,2,1.19073376508906,-1.46577789480756,0.406170415021251
563,5,1.43022123618402,0.67585773579588,0.949305227613163
564,2,0.624832207879424,-2.152882359131,1.27058172320943
565,3,0.977130827668756,0.814059369703673,1.02735938791636
566,2,-0.402600305841831,0.264743858354368,-0.592986211317928
567,1,0.531153461279365,-2.01936059683211,0.215522957310572
568,3,0.422613515658793,-0.408838914907342,0.144887680007898
569,4,-1.14064672100878,-0.818822682693662,-0.921723687403222
570,4,-0.294134293378871,-5.44378953367872,0.172933606503253
571,1,-2.40950003800238,-1.46014694969323,0.574304030635119
572,2,0.41666144344703,0.316071918842454,1.04502446049165
573,3,0.249567629783273,0.514697391648465,0.932020447723549
574,3,-1.01951944100309,-1.85058869884537,-2.79212649988029
575,4,-0.272209162718164,-2.4676460460065,-1.44654260264916
576,1,1.5383297586425,-0.0427116851946838,-1.16574493897482
577,1,0.449112607001815,1.52151758808498,-1.00756185616862
578,5,-0.028537230732236,0.743230275531777,-0.476359806921955
579,3,-1.26855589786354,3.42627193466487,-0.874070829822715
580,2,-0.01964816776783,-0.715705943875859,-0.802229374886458
581,2,1.05970468148326,-2.22717252705053,1.22050118674351
582,1,-0.499238191143632,-0.292045597455838,1.69253459998653
583,1,-1.22185025273186,0.196259531513125,1.65687562643644
584,2,-0.609690742476536,-2.33664748533195,-2.86526306102425
585,1,-0.0379705116547626,-1.82726659630298,-2.76785856404107
586,4,-0.0491624793749921,-1.6627771787073,-1.42240491640207
587,5,-0.257312069201184,-0.711302686979073,-1.10073876447597
588,4,0.824164013228904,-1.65362954308526,-1.58256415755292
589,2,0.452550647997331,0.897175611366211,-0.714008907845328
590,2,-1.7150204441124,4.5734297610619,1.09660023223661
591,5,-1.92675315628667,3.3681817546923,1.5966775419799
592,1,-0.697077757068004,2.61258558038751,0.547388667857474
593,5,-0.644019177194114,5.23851752623079,0.992297092731664
594,2,-0.907168079294777,5.59290248506792,1.48815361447625
595,4,-0.380770156101653,-0.987432168373081,1.05128974559222
596,1,1.29317013608786,1.16661331715581,0.20335450010542
597,1,-0.548288933865281,0.303135620837394,0.717192416966995
598,3,-0.205142302060056,1.38467172994476,0.00830202440242811
599,2,0.0598595135467219,-1.5114217164506,1.12947148503491
600,1,1.30143796717001,-0.455845354119773,0.217643741356251
601,1,0.120460250018631,-0.283973260007168,0.893405204139639
602,1,-0.666064521118212,-0.196518226027918,0.365574924306992
603,4,-0.329717218143789,-0.0339140301696181,0.836646647801954
604,3,-0.632667848065867,3.06161379000273,0.487575087196356
605,4,-2.49829887027688,11.8144444904119,1.6121247577981
606,5,-1.32253068601167,8.34857165881599,1.11423261426325
607,4,0.328709313903904,9.76121907881108,0.165756171551571
608,3,-1.08801622191482,7.46515256288122,0.898690451592504
609,5,-1.30276544397193,17.9284932940635,1.91541268689944
610,5,-2.86155878181236,3.68266934128541,1.28567426448792
611,1,-2.05066446942089,1.19138656724353,1.18919268839971
612,5,-0.704225321942217,6.81307243153534,1.0785787829664
613,2,0.108421497635755,5.13484273927354,0.0481083197397183
614,2,-1.49440974301511,2.24273075290125,0.293659697851343
615,2,-3.28847712492664,-0.156328215599025,1.17646749696451
616,5,-2.88120983358491,3.15614396102824,1.3296653573008
617,1,0.648801949548639,0.0352290529342882,0.531912276674146
618,3,1.89399328060473,-3.69211164718547,0.173202455351898
619,4,2.33542592174671,-10.0397235322586,-0.45011806759441
620,5,0.262692814823747,0.222915976046315,0.928603186555626
621,2,1.44428565050244,0.132008655260583,0.986393364751557
622,5,-0.0528044522796556,-2.41112754746016,-0.182027413839744
623,5,-0.651494643291077,2.51691226119818,0.613798784674371
624,2,-0.683193235293444,3.27203830630183,0.0352570883807859
625,4,-1.43902898402004,2.84859528995698,1.79988978571513
626,5,-1.31901155463344,6.56816486309187,1.84315461971069
627,4,-0.745094298878201,-2.22607236405085,1.03336687288732
628,3,0.658775106766833,-3.03501391407592,1.69152505061598
629,1,-0.903535815477832,-2.47932248176038,1.68072089477099
630,4,-2.69954940561478,-0.253109050239377,2.80865805630315
631,2,-0.304990278530777,-2.67087705764461,-2.78026114416939
632,2,0.0105943149780643,-2.05675252386771,-1.36588314705512
633,3,1.16151998658114,-1.68124501879573,-1.39488705526562
634,3,0.135883603927117,1.56031424932055,-0.858427705660338
635,2,-0.160228442760203,1.59435300858781,-0.561373123463495
636,1,-1.73274327941475,4.06957658545995,-0.560180901940315
637,1,0.768317934386282,1.47256177297991,-2.14044034702951
638,2,0.250312365544059,-2.58850688111401,-1.54519453864125
639,5,1.56217940109484,-1.32023532432696,-3.49109278280013
640,1,0.917620084699337,-2.69955670846527,-1.36489161204838
641,3,1.37919755174902,-2.38863574830994,-2.81007173052112
642,5,1.5134570735958,-1.46137388242955,-1.57024183513133
643,1,0.823583431073539,-1.51516956779431,-1.19804961735247
644,2,1.57259073370636,-1.64063596558155,-1.43423719508871
645,4,1.0080963452213,-3.02034474472386,-2.70053254315249
646,2,0.148559141381337,-0.45200255423252,1.1228976149072
647,3,-0.0963044401428386,-0.399186484528514,1.51496122155878
648,2,-0.0661821340835109,-2.92922568382331,1.39889312544142
649,2,0.531081710988725,-0.964266961833872,-0.907276627074343
650,5,-0.469117775044994,1.87139623735069,-1.46969480311437
651,3,0.195082199650824,-2.2486914321114,1.07081052947308
652,4,-1.56425592438656,-0.249929387683126,1.39625818979576
653,2,-1.46907579205713,1.04151176467884,-0.477686266880412
654,2,-0.561433431849004,-0.224705197947153,1.09684675730198
655,3,0.346705362643152,2.52811181619309,-2.33837840239217
656,3,0.847076504476976,-2.63107106990038,-0.819428093998813
657,4,1.17172473644956,-2.28800188405169,0.25841894606586
658,4,1.03544012515535,-2.02302670845266,-0.473645135588749
659,2,0.580199864903016,-1.39371338425287,0.476375518354534
660,5,0.0541388491995543,0.524841465605441,1.15466823728944
661,5,0.876157973094032,0.773856632185776,1.15446579016977
662,1,-0.858974746396994,1.03936178202607,-0.0642164003363526
663,5,0.582747749930109,-1.99770981395916,0.103064676776043
664,4,0.150785255540862,1.04040461703725,0.287547852712937
665,2,-0.798936900719877,-1.62778118125293,-0.857410652889119
666,4,-0.126526396209152,-2.01952662806686,0.357194338766528
667,3,-0.474791650460756,-1.47831521216651,0.573149257484099
668,1,0.237055294272722,0.450900808597811,1.19828479601701
669,3,0.162275949617842,2.42354150154361,0.735242401306511
670,3,-0.501288179221683,-2.53779102223252,-2.82660682873008
671,3,-0.548852621236489,-2.69056861432862,-1.39862169248058
672,5,2.0302397675398,-1.60703778631091,-1.47691612355914
673,3,0.573651875289724,1.38707277651545,-0.871784719323196
674,4,-0.068163861762967,-0.0902020734232458,-0.530306070622911
675,4,-1.4369050566141,4.59301977412712,-0.7146493249478
676,3,0.910697297712024,-1.00876757698171,-0.886099815719036
677,5,-0.945372522770534,0.83954996168124,-1.02853804851761
678,3,0.484579124375932,-2.26709634008686,1.07081052947308
679,4,-2.24633212246161,2.62202854722201,-0.25561068810598
680,2,-1.08376217418446,0.0601029328898584,1.35360727814489
681,2,0.500072961714005,-2.5500007646719,-2.85173229661553
682,1,-0.493849524554051,-2.31103588764569,-1.20382410281775
683,5,0.480769216800109,-1.65397209856269,-1.30957368607901
684,3,-0.82355603826118,6.15556755400199,-0.7316345461543
685,1,0.444887246507833,-4.58959507754373,-1.27472681358011
686,2,0.942945606577299,-1.6632802186263,-1.45853706457854
687,5,1.0021633213437,-0.962597447933693,-1.23038144593135
688,3,-0.68449331887438,3.10532412626381,1.65359337971563
689,4,-0.877349672324085,2.56065959936633,0.411839005351575
690,3,-2.18882430687114,9.06619283249302,1.59188461943423
691,3,0.801069547166017,2.30950722068245,-0.0750054950241843
692,2,0.325111591649508,0.462684401883262,0.2775410596689
693,2,-0.622079503045334,2.13312637029128,0.0523664799607788
694,3,0.621399112992178,-6.7227522820102,0.689914539359876
695,4,-0.751337539134375,-0.135370854354807,0.308759489709349
696,4,-0.345986571742639,-0.186410903751282,0.850341492277625
697,2,1.11068637370122,0.247295295822832,0.186010345494949
698,5,0.527973039290139,1.83525801257889,0.656494152741699
699,4,0.42965683424806,-5.84174899446994,0.363947920432608
700,5,-3.56516263571048,12.5117207836266,0.842548047181285
701,4,-1.71039368268974,9.10276892990092,0.907449160612153
702,2,-1.45029598287336,18.1742176764117,1.10250899272833
703,5,-3.07312040842217,19.5683304899608,1.6985931244061
704,4,-1.37827046393412,19.060617654976,1.74590157703986
705,1,-1.35047350261967,3.67440604197371,1.25613127014603
706,1,-1.37754744605444,10.579215194362,1.05467223872981
707,4,0.28987829414333,5.41708190848192,-0.238705970034466
708,2,-1.337269572413,15.9738044558094,1.42423880730488
709,2,-1.80519163370598,1.21531974049091,1.27754136978061
710,3,-1.49435414783195,-0.7441515552102,0.3232201699976
711,5,1.3232278989599,0.0613242321202057,0.453877400896151
712,3,-0.0866820036470877,0.228115815134325,0.757000701868439
713,3,1.46622061102695,0.322508194219035,0.762946042671736
714,5,-0.191222438733675,-4.63069139701525,0.405407866403163
715,3,0.992329094463644,1.71209597429737,-0.00485099760958629
716,1,-0.515349314395547,2.63959839266337,0.533735853981529
717,2,-0.507478238860583,3.90410627092352,0.0701470948436063
718,1,-0.461742165953911,-0.238841346729087,-0.485024006159986
719,2,-1.46161094176898,2.48829734083202,1.91254564407628
720,4,-0.347649751384997,-4.07541936498789,1.05736397964085
721,2,-1.28252770191914,2.19845299196329,0.334178907337412
722,5,0.248509482450151,-2.39758314246364,1.30102976024273
723,2,0.734145048986123,-2.70280893357706,1.80001148037186
724,1,-1.56570993505305,-1.76443737453865,1.83672980763133
725,3,-0.104048204264105,-3.44553220601166,-2.72955871232901
726,3,0.769884164285667,-5.04027148065182,-1.16849212247118
727,4,0.0193501117165571,-2.36864224177124,-1.27753321830005
728,3,1.29778586647103,-1.99309491250375,-1.13477151219582
729,3,-0.0893112153033968,0.691199866544451,-0.544807183691097
730,4,-0.200964128014958,1.89152983421765,-0.490686598076518
731,1,-0.117053651486379,2.85226863765538,-1.07617614777835
732,3,0.966134942443353,-1.32446194679553,-1.91120964457939
733,2,1.30001117192783,-5.73439296481041,-1.91846057144224
734,4,2.12948579447572,-0.403615022899384,-3.11538394148327
735,2,1.44718834944391,-3.90344017808384,-1.14945357013502
736,1,1.0065743749023,-2.45203135182031,-2.37001092766558
737,5,1.46956854952183,-1.41177202836137,-1.29661186193561
738,4,0.999178030753057,-2.1697761672306,-1.01542917440175
739,4,1.03540142335863,-1.03069278947255,-1.11600336249262
740,3,1.67126581415522,-4.67031263855947,-2.7502208043344
741,2,0.296302491794544,-1.03760934269006,0.780108453646879
742,3,-0.541424162516995,-0.512824835485745,1.29673446880225
743,1,-0.308258419745919,1.50136102715311,1.18950046272384
744,2,1.10493193251597,-1.02410946565473,-0.939887975432908
745,4,0.114654425843287,0.91552682997707,-1.45893700910108
746,5,0.505068179249858,-2.35092281487194,0.7781107497779
747,2,-1.44533552916601,-1.12282085029202,1.37070522191917
748,5,-1.4825826669726,1.3589565041627,-0.282229128950641
749,3,-0.436348173708529,-1.49773542899787,0.792832536963287
750,1,-1.42235506377692,1.72040416265926,1.16923738248693
751,3,0.652812053926741,1.59887901887405,-2.21653823344001
752,4,1.51778369300661,-3.6370756220243,-0.999621787465461
753,4,1.66693321299198,-3.12744188385876,-0.015196651861384
754,4,2.30987158720997,-2.91064937205182,-0.954611308102221
755,4,0.800201810863773,-2.20590191040072,0.216684225505448
756,5,-1.05861652463298,-1.16924094098771,0.779967940812595
757,2,0.961087680829664,-0.237996155730544,0.786648554779987
758,1,-0.573416303719799,-2.35105456267352,-0.174860269233076
759,5,0.544711133461335,-3.67547816273567,-0.170675210529794
760,3,0.472705905325334,-1.98580060139012,-0.126550379960886
761,5,0.0214429997841474,-2.29826438283095,-0.821467479641782
762,4,0.781843702538375,-1.92845944036316,-0.659763056354654
763,2,0.446378642928335,-2.94613632290826,0.00958499769282994
764,4,-0.209082653336996,-2.06463296400311,0.297637188264712
765,2,0.389923995047961,-1.37233947564817,0.799773500770252
766,5,0.14388593059839,-0.90700753303714,0.898102663057418
767,5,-0.97928330173207,-1.64514612791206,-2.29149939592361
768,2,-0.332380602031241,-3.97593629287491,-1.06806949768495
769,4,0.615277100654773,-3.05172945651406,-1.26009547613198
770,3,0.535387723972467,0.588955242515048,-0.568330993980588
771,3,0.772083838678888,-10.8239738686657,-1.16782660028967
772,1,0.62220090322206,-9.08546437072014,-1.71555599766269
773,1,-0.711098274535544,1.15167887205237,-1.55367627856859
774,4,1.30324956829203,-0.970554999223656,-0.977157497367207
775,4,-0.817270926499869,-0.216008816330759,-1.06886375930444
776,3,0.911752864995357,-2.87256316406663,0.728901559482544
777,1,-1.65867329187818,-0.0350582008082228,-0.245734433116791
778,4,0.331035285780337,-1.33177309544471,-1.89612126567837
779,3,0.184085111591921,-4.13502393592619,-1.03851127639291
780,2,0.528343849995744,-3.07090563787995,-1.08937709498983
781,1,0.970001831056801,-2.43095365002168,-1.24081905162843
782,5,0.761056932909779,-2.00304800352697,-0.83960594787564
783,4,-0.135519811188572,2.29568574439561,1.3023651209407
784,2,-1.77601106676275,1.67144865087048,0.473720697917324
785,4,-0.236426700810521,-5.44556351038052,0.747413266507841
786,5,-0.0656467584664746,3.22585195881361,0.883222932591471
787,3,1.67248504553682,-0.247141717860385,0.425597271478002
788,4,0.703117441943988,0.548643434475157,0.308134736265035
789,2,0.565093716822789,-1.55879877357322,0.348426143304334
790,5,-0.24383257333117,-6.33845231847463,0.539678017185828
791,1,-1.03501761814338,-0.284218377018606,0.108280650748657
792,5,-1.32787889484202,-0.0690923856930725,0.54757112322862
793,5,-1.01464822901021,1.16126669658388,0.869363948879827
794,2,-0.573745920474393,3.95463365546674,0.43558430839219
795,5,1.37631000900618,0.671885968942902,0.0824099918458039
796,2,1.42961313085968,1.9576893948861,0.63790213392992
797,2,0.020950744252807,2.42403019220209,0.681473682915678
798,2,-0.405639195310151,-0.187048678233936,1.04559124733633
799,2,1.0959978259038,0.302376242688958,0.60122179641262
800,5,0.462873472879107,-0.270875318772863,0.400752791415579
801,4,-1.10998726160243,10.8343886067223,1.00671432474239
802,5,-1.56192739602196,19.8931721638828,1.49453122946758
803,4,-2.80077829199547,19.3381922194964,1.37310254134726
804,3,-1.96111877613333,30.5010828817018,2.25436037605382
805,2,-2.34598609087836,2.99151473764265,0.996479545574523
806,4,-1.23370273280855,1.45370445941437,0.939131069192106
807,4,-0.920234236094828,10.1795258143806,0.547791238740157
808,5,0.265948469732953,1.00857061327391,-0.651779782921778
809,2,-0.677728666094893,13.2915359919701,1.11489413310859
810,3,-0.682507061624138,1.7888568983782,0.143886994645691
811,3,-2.23206096661566,-0.615585073771291,1.00243975413638
812,2,-1.8579410289337,2.5943045512693,1.66257247596586
813,3,-1.34976122591903,0.214043456208501,0.472800070912172
814,5,1.84229312945752,-1.65076715351622,0.38083411274507
815,1,0.323047798940716,-0.270103231664838,0.877092922545835
816,1,1.81881011185568,0.245155418871061,0.64479476766688
817,2,0.0790571349389708,-8.54629768503415,0.37694562787329
818,4,-0.0645206398991878,2.11910649148405,-0.690509579994384
819,4,-0.290322790543706,3.7188320478191,-0.064134679233435
820,1,0.292925804546769,2.21899485075633,0.0392152657683145
821,1,-0.401769734590706,3.1696918568914,0.472456158333718
822,5,-1.0507008106764,1.72031984580424,1.8548700955627
823,2,-1.0057353067991,5.68511845341971,1.6512740971135
824,2,0.578702638619048,-2.78032377185441,0.906906751670135
825,1,0.395721265720645,-2.45120051457918,1.66031474740627
826,5,-2.59800142861816,-2.49809599290474,1.39911080556307
827,4,0.539086940638584,-0.24475846524898,0.983744945176626
828,4,-0.805817356070735,-5.38279549741069,-3.43815113834876
829,3,1.48917580445176,-2.44028934662864,-2.51229327205572
830,2,1.52579933588263,-3.76469507502899,-1.78541171102556
831,2,1.73596620947055,-2.95812114135096,-1.65437076248158
832,4,0.0378332453764862,-0.290851129037932,-0.974608807880637
833,5,0.339554412814976,-9.12325227462283,-1.44558455973248
834,1,0.813222488855295,-12.9971324062348,-1.8890302086465
835,5,0.535539828530124,6.15849876689609,-2.25420287917728
836,3,1.99290207652178,-5.64225061346682,-1.92949970769538
837,1,0.819306916171334,-4.71664311809192,-1.6975994048084
838,1,2.57295255374078,-0.480207955725007,-3.56397872994283
839,1,2.23709490933659,-2.0812818159331,-2.56328799696779
840,4,1.73197570786099,-2.83020928058934,-2.87655103253222
841,5,1.7259144103838,-3.81418388371694,-1.69154571988795
842,5,0.579218161771938,-2.73819803062943,-1.26493506108065
843,4,1.24593495656206,-2.82018427446077,-1.59083495817026
844,4,2.53781178664421,-22.0116192934969,-3.58724075334967
845,4,0.550487989106667,-0.964652459609466,0.32464914588761
846,5,0.0634434836757594,-0.0256261962320696,0.452063560947433
847,2,0.967495151809757,-0.0836562973131683,-1.18356483200319
848,3,-0.000254500427097071,-0.262795905542543,-1.61651789610734
849,2,0.354872341003039,-2.8246864591117,0.367809420672543
850,5,-0.834662766268114,-2.02556527300913,-0.584543307287232
851,4,-0.0643214092416153,-1.41570501517538,0.252965617942865
852,2,-0.406324344531491,-0.822589954194076,0.424702157772085
853,1,-0.984571012888514,1.39175843718092,0.389863763804987
854,5,0.941358168031678,0.674128180120728,-1.79344223269956
855,4,1.41175141114433,-3.77250397777162,-0.626241631944652
856,3,1.56670786434819,-3.17793219594373,0.435857900605161
857,1,1.99873357634459,-2.21825571221053,-0.409657954220188
858,5,0.446511877745153,-1.98651370307169,0.758904415794927
859,2,0.755772561054828,-2.3169249863856,1.19108531589683
860,1,0.782965194721984,-2.3646050508334,0.945038810617248
861,2,-1.50076620451279,-4.28768278746619,0.137876564530583
862,3,-0.1147294287177,-0.0452027362630076,0.551121446915101
863,4,0.820155192922032,-13.9292628318319,-1.33107851416442
864,4,1.51309845372836,-12.8589689217732,-0.841065574565221
865,5,0.334325910759878,-2.48858652862481,0.550839329020983
866,2,-0.403218584535449,-1.93302166885753,0.504948122074302
867,1,-0.377025344565621,-1.82688466173559,1.30833775551007
868,3,-1.81780382385778,-2.51468239183611,-2.80745822060758
869,2,0.687486265218232,-2.42229684358709,-2.2734546580666
870,1,1.75912178674732,-3.27473287697075,-1.76410917897059
871,3,0.578031199432735,-0.272131343189502,-1.10251479073752
872,3,1.32579896535486,-12.0466547710544,-2.09597345518502
873,2,1.02055918339449,-8.94561791094712,-2.41819711898784
874,4,-1.98106023456911,-0.118646599357641,-1.49281367683526
875,2,1.21989941346855,-0.271763093429673,-1.18356483200319
876,3,0.232275330576849,-1.50914718932466,-1.19214851869945
877,5,0.586624391249362,-2.40104960005267,0.387863080007168
878,2,-1.03924958172994,-2.34623132055019,-0.497276681802642
879,2,-0.461929960575139,-0.923005687382977,-0.606347747023333
880,4,1.6466380066847,-2.47499388889564,-2.96976691684735
881,5,0.79137760148649,-2.12075377977136,-2.25407786441354
882,3,0.298162692067583,-3.02155267784305,-1.58025399204367
883,5,0.32650987444783,-2.45036506063478,-1.41799727101387
884,2,-0.254155275150806,0.0993840222145526,-0.954180970141952
885,3,0.68057415308128,-2.2474860645,-1.43629389282678
886,2,-1.61376008793105,6.42221930327886,0.28704854256944
887,4,-0.415386673351149,0.930719507546041,1.00781212244263
888,2,-1.75361075791069,4.62919898192688,1.20321448178401
889,3,-0.625072333934351,2.20653763860114,0.616210607754088
890,4,0.315738331867422,-7.83185678738299,0.361530893289192
891,5,1.07255853758191,-4.63065391080545,-0.112810703016933
892,1,-1.63728471029421,4.55037393427956,1.41217776445217
893,3,1.73240792042894,-0.76393688970225,0.275679242377363
894,4,0.975289439984603,0.658402671760574,0.205727522025682
895,2,0.424116671976181,0.732168941753569,0.498545879367727
896,1,-0.973374948129639,-0.767266140469919,0.964536546154349
897,5,-0.766690341550132,-0.471971917184431,0.565784316782253
898,3,-1.09698489186867,1.6248999774464,0.727323933862694
899,3,1.61581584593548,-0.284260607668791,0.00239195137777681
900,5,2.00260617597641,1.50849831030666,0.461645003415357
901,4,0.680485399215067,1.45398576232486,0.298438925682197
902,2,0.303101807359495,-0.49145843930708,0.444542270786619
903,2,0.459979957324737,-0.265784491608813,0.987062463171687
904,4,-1.09440272786254,11.7696201079593,0.983956113109766
905,4,-0.174380347991717,11.7855716290386,0.559857648344906
906,4,-2.57199263041959,6.79616221268521,0.929613839404368
907,5,-2.06514658022779,18.4154140872,1.96079910483459
908,5,-3.12385650999283,3.63826403831034,1.3179863524117
909,3,-2.18802631807218,3.05219826519058,1.31055548548564
910,3,0.63501621914601,3.92115193387239,-0.44403483275936
911,2,-0.833103509542713,14.8945954128546,0.884226772872104
912,2,-1.86199500024573,-0.666836669386397,0.963490990601393
913,1,-2.44097029436252,2.75602908183709,1.64338759667801
914,4,0.371764568628537,-7.4019933172546,-0.5950426042006
915,5,-0.0172040893025329,-21.5862764499863,-1.43765256600512
916,2,0.872199045128818,-0.304041949585843,0.0945703572799843
917,2,1.98771378570956,-0.308334526593399,0.404034064572048
918,5,0.173750678018769,-0.869324333978708,0.706213700821301
919,5,1.64868502665542,-0.437431860375899,0.475119887551522
920,4,0.0468285473240559,-8.65306217846145,0.45521967575138
921,5,-1.1986713129786,1.30661757877982,-0.0712240342008403
922,3,0.24777093930027,1.78116138435568,0.131115820875955
923,4,-0.116649997443075,3.28218062677546,-0.340458428780668
924,5,-1.11680611993279,1.93115315584526,2.0137315301445
925,1,-1.42247736856512,-3.21493437721582,1.08504475813142
926,2,-0.322972586049932,2.04138143503429,0.300226345275879
927,3,0.192904994376399,-2.33995862942954,1.87116600486539
928,3,0.342306058600361,-2.30618662162436,2.51736188158636
929,2,0.70963023187822,-1.26568318976165,1.90797542053761
930,2,1.86500309192463,-1.67203661070083,-1.67539395723025
931,1,1.27269481833155,-1.47574502636976,-1.14335839864713
932,2,1.76001739951157,-1.58712380062963,-0.843824562209416
933,1,-0.0283195225934119,0.760260289427379,-0.341431167478547
934,1,0.239860823211072,-8.20508945934936,-0.699265500394283
935,1,0.713481206290894,-7.66767487506705,-1.26209684061986
936,5,0.329886296503425,2.40374712500613,-1.40773077563959
937,1,1.42301146730565,-5.92347045297812,-0.758362973561621
938,2,1.25906775986689,-4.4990944491208,-1.37333251980647
939,3,2.32423045702105,0.0114303162691973,-2.72382137442611
940,5,2.22350011368548,-1.99850990132138,-1.83912601560904
941,4,1.54829498636789,-2.8730027338615,-0.973491452455514
942,3,0.48301289841503,-2.25280800633457,-0.5902840567806
943,4,1.26864661862466,-2.09467995027292,-0.856548665999163
